pago_id,pedido_id,fecha_pago,importe,metodo_pago
4572,4792,"2023-03-30 16:09:00",71.97,tarjeta_regalo
4573,4793,"2023-10-11 08:42:00",182.96,tarjeta_credito
4574,4794,"2022-01-30 19:40:00",169.97,tarjeta_credito
4575,4795,"2022-04-27 11:09:00",127.94,paypal
4576,4796,"2023-06-13 00:39:00",684.95,tarjeta_regalo
4577,4797,"2023-04-14 11:13:00",35.98,paypal
4578,4798,"2022-08-10 09:12:00",215.96,paypal
4579,4799,"2022-07-12 16:38:00",235.96,tarjeta_credito
4580,4800,"2022-06-19 06:01:00",357.96,tarjeta_credito
4581,4801,"2023-08-27 13:00:00",144.95,tarjeta_regalo
4582,4802,"2023-04-08 14:19:00",430.93,tarjeta_regalo
4583,4803,"2022-09-15 11:49:00",186.96,tarjeta_regalo
4584,4804,"2023-06-07 23:29:00",79.99,tarjeta_credito
4585,4805,"2021-08-06 04:58:00",17.99,paypal
4586,4806,"2021-11-26 21:16:00",267.91,tarjeta_regalo
4587,4807,"2023-08-18 02:26:00",64.97,tarjeta_regalo
4588,4808,"2021-08-19 20:45:00",43.98,transferencia
4589,4809,"2022-10-02 21:42:00",79.98,transferencia
4590,4810,"2021-06-12 05:44:00",227.91,transferencia
4591,4811,"2023-10-29 03:20:00",479.97,paypal
4592,4812,"2023-04-17 03:13:00",172.95,tarjeta_regalo
4593,4813,"2022-05-16 18:03:00",124.95,transferencia
4594,4814,"2023-09-14 22:59:00",92.94,transferencia
4595,4816,"2022-12-06 04:10:00",84.96,tarjeta_regalo
4596,4817,"2023-03-13 02:59:00",118.93,transferencia
4597,4818,"2021-10-20 16:23:00",254.95,paypal
4598,4819,"2022-03-18 20:48:00",166.96,paypal
4599,4820,"2022-10-20 13:18:00",719.93,tarjeta_regalo
4600,4821,"2023-10-25 06:09:00",198.91,transferencia
4601,4822,"2023-04-06 13:32:00",212.96,tarjeta_credito
4602,4823,"2023-12-18 06:58:00",232.93,transferencia
4603,4824,"2022-05-18 20:43:00",315.91,tarjeta_regalo
4604,4825,"2022-08-27 11:08:00",102.96,tarjeta_credito
4605,4826,"2023-08-25 02:58:00",49.99,tarjeta_regalo
4606,4827,"2023-12-05 00:08:00",529.94,transferencia
4607,4828,"2023-01-20 19:45:00",38.97,paypal
4608,4829,"2021-07-27 03:43:00",195.94,tarjeta_regalo
4609,4830,"2023-10-31 15:54:00",403.92,transferencia
4610,4831,"2022-08-02 04:11:00",151.91,paypal
4611,4832,"2022-09-24 19:27:00",411.91,tarjeta_credito
4612,4834,"2023-08-22 10:48:00",494.96,tarjeta_credito
4613,4835,"2023-12-29 09:47:00",200.94,tarjeta_regalo
4614,4836,"2023-02-19 03:40:00",71.94,paypal
4615,4837,"2023-09-20 10:17:00",37.98,tarjeta_credito
4616,4838,"2023-10-18 22:05:00",419.97,tarjeta_credito
4617,4839,"2023-09-18 10:06:00",284.92,paypal
4618,4840,"2022-03-23 15:51:00",327.91,tarjeta_credito
4619,4841,"2023-12-21 01:23:00",654.93,transferencia
4620,4842,"2022-04-30 09:28:00",82.96,paypal
4621,4843,"2022-02-03 19:04:00",539.90,transferencia
4622,4844,"2023-05-07 05:29:00",208.95,paypal
4623,4845,"2022-11-15 01:16:00",335.97,tarjeta_regalo
4624,4846,"2023-07-02 23:16:00",248.91,tarjeta_credito
4625,4847,"2022-09-13 13:40:00",79.99,transferencia
4626,4848,"2022-03-17 16:47:00",89.98,tarjeta_regalo
4627,4850,"2023-08-07 23:01:00",239.95,transferencia
4628,4851,"2023-08-30 08:00:00",315.95,paypal
4629,4852,"2023-12-02 22:38:00",284.96,tarjeta_credito
4630,4853,"2023-02-05 10:20:00",818.94,tarjeta_credito
4631,4854,"2023-02-28 08:57:00",99.99,transferencia
4632,4855,"2023-05-30 07:35:00",39.99,paypal
4633,4857,"2022-10-21 16:40:00",99.99,tarjeta_regalo
4634,4858,"2022-09-19 03:03:00",254.95,transferencia
4635,4859,"2022-10-10 06:14:00",16.99,tarjeta_credito
4636,4860,"2022-02-10 17:36:00",600.93,tarjeta_regalo
4637,4861,"2023-03-02 06:19:00",33.98,tarjeta_regalo
4638,4862,"2021-09-07 09:57:00",249.99,paypal
4639,4863,"2022-11-21 02:04:00",22.99,transferencia
4640,4864,"2022-12-12 13:09:00",425.91,tarjeta_regalo
4641,4866,"2023-09-17 18:05:00",289.94,transferencia
4642,4868,"2023-09-25 12:46:00",66.96,paypal
4643,4869,"2023-04-01 14:49:00",223.92,paypal
4644,4870,"2022-07-21 22:36:00",109.94,tarjeta_credito
4645,4871,"2022-11-29 21:22:00",394.93,tarjeta_credito
4646,4873,"2023-01-02 18:59:00",544.92,transferencia
4647,4874,"2023-01-12 22:52:00",43.97,transferencia
4648,4875,"2022-04-02 14:16:00",158.91,paypal
4649,4878,"2023-12-29 18:22:00",588.89,tarjeta_regalo
4650,4879,"2022-07-02 01:08:00",25.98,paypal
4651,4880,"2022-12-14 21:34:00",419.92,tarjeta_credito
4652,4881,"2023-08-19 21:53:00",157.93,tarjeta_credito
4653,4882,"2023-01-05 00:25:00",559.95,tarjeta_regalo
4654,4883,"2023-05-04 05:43:00",112.93,transferencia
4655,4884,"2023-04-26 04:27:00",340.93,tarjeta_credito
4656,4885,"2022-07-10 00:17:00",104.97,tarjeta_credito
4657,4887,"2023-12-02 10:51:00",638.95,tarjeta_regalo
4658,4888,"2022-12-04 02:13:00",167.95,paypal
4659,4889,"2022-06-07 12:14:00",139.95,transferencia
4660,4890,"2023-10-23 16:56:00",183.95,tarjeta_credito
4661,4891,"2023-11-18 00:28:00",210.95,transferencia
4662,4892,"2023-12-16 15:22:00",474.93,paypal
4663,4893,"2022-01-16 05:33:00",400.94,tarjeta_regalo
4664,4894,"2023-02-01 20:37:00",239.93,paypal
4665,4895,"2023-06-05 16:33:00",78.95,tarjeta_regalo
4666,4896,"2023-04-03 09:42:00",36.98,paypal
4667,4897,"2023-04-01 15:53:00",56.97,paypal
4668,4898,"2023-08-15 14:17:00",382.92,tarjeta_regalo
4669,4899,"2023-12-10 05:13:00",192.97,tarjeta_credito
4670,4900,"2021-06-12 01:09:00",562.92,transferencia
4671,4901,"2023-06-02 21:06:00",419.96,tarjeta_regalo
4672,4902,"2023-01-04 21:27:00",249.99,transferencia
4673,4903,"2023-03-25 03:31:00",321.90,tarjeta_regalo
4674,4904,"2022-10-25 03:11:00",29.97,tarjeta_regalo
4675,4905,"2023-09-25 04:08:00",154.93,transferencia
4676,4906,"2023-11-25 03:35:00",17.99,paypal
4677,4907,"2022-10-26 08:39:00",45.98,tarjeta_regalo
4678,4908,"2022-05-08 06:35:00",774.93,tarjeta_regalo
4679,4909,"2023-10-10 10:47:00",767.90,transferencia
4680,4910,"2023-08-18 01:04:00",154.93,paypal
4681,4911,"2023-05-28 21:06:00",308.88,tarjeta_regalo
4682,4912,"2023-11-07 01:05:00",115.94,paypal
4683,4913,"2022-08-28 15:22:00",65.97,tarjeta_regalo
4684,4914,"2021-08-13 20:00:00",521.94,paypal
4685,4915,"2023-03-12 17:10:00",49.98,transferencia
4686,4916,"2023-03-31 05:33:00",509.97,transferencia
4687,4917,"2023-11-06 11:11:00",39.99,tarjeta_regalo
4688,4918,"2023-08-26 01:33:00",645.96,paypal
4689,4919,"2023-07-12 15:32:00",165.93,transferencia
4690,4920,"2023-03-14 21:38:00",265.94,tarjeta_credito
4691,4921,"2021-11-09 23:22:00",229.98,tarjeta_credito
4692,4922,"2022-10-12 00:38:00",18.99,transferencia
4693,4923,"2023-03-02 12:56:00",118.93,paypal
4694,4924,"2022-09-05 07:15:00",130.96,transferencia
4695,4925,"2023-08-08 23:36:00",777.93,paypal
4696,4926,"2023-09-23 09:04:00",198.92,transferencia
4697,4927,"2022-06-20 08:04:00",341.88,tarjeta_credito
4698,4928,"2022-12-24 03:54:00",433.93,paypal
4699,4929,"2022-03-04 18:19:00",584.91,tarjeta_credito
4700,4930,"2023-01-04 21:06:00",198.94,tarjeta_credito
4701,4931,"2023-07-01 03:38:00",899.97,tarjeta_credito
4702,4932,"2022-12-16 07:54:00",166.95,paypal
4703,4933,"2022-11-12 17:55:00",193.93,tarjeta_regalo
4704,4934,"2023-11-11 19:58:00",507.95,tarjeta_credito
4705,4935,"2023-11-02 04:38:00",297.94,paypal
4706,4936,"2023-04-11 21:39:00",276.96,transferencia
4707,4937,"2023-11-30 21:47:00",339.96,tarjeta_regalo
4708,4938,"2023-06-28 00:59:00",219.96,tarjeta_credito
4709,4939,"2023-11-05 11:27:00",70.97,transferencia
4710,4940,"2022-12-07 18:57:00",126.92,paypal
4711,4941,"2023-11-08 13:35:00",990.91,tarjeta_regalo
4712,4942,"2023-05-23 13:57:00",42.98,tarjeta_regalo
4713,4943,"2022-10-10 06:20:00",298.93,tarjeta_regalo
4714,4945,"2022-08-19 13:34:00",139.95,transferencia
4715,4946,"2022-01-05 20:41:00",458.91,tarjeta_regalo
4716,4949,"2022-07-22 20:18:00",1335.92,paypal
4717,4950,"2023-03-27 04:12:00",38.97,paypal
4718,4951,"2023-11-13 12:58:00",179.99,tarjeta_regalo
4719,4952,"2023-06-24 15:23:00",218.96,transferencia
4720,4953,"2023-08-21 22:05:00",203.91,transferencia
4721,4954,"2023-10-27 04:04:00",129.96,tarjeta_credito
4722,4955,"2022-09-11 12:08:00",55.98,tarjeta_regalo
4723,4956,"2023-05-20 12:57:00",18.99,paypal
4724,4957,"2022-04-07 00:51:00",17.99,tarjeta_credito
4725,4958,"2023-07-31 15:23:00",119.97,tarjeta_regalo
4726,4959,"2022-04-22 18:49:00",25.98,transferencia
4727,4960,"2023-01-15 08:49:00",302.93,transferencia
4728,4961,"2022-04-29 17:26:00",59.97,paypal
4729,4962,"2023-02-15 06:30:00",495.92,tarjeta_credito
4730,4963,"2022-11-30 14:18:00",156.96,tarjeta_credito
4731,4964,"2023-07-15 09:35:00",589.94,tarjeta_credito
4732,4965,"2023-07-25 22:57:00",224.90,tarjeta_regalo
4733,4966,"2022-01-02 21:34:00",56.97,tarjeta_credito
4734,4967,"2023-08-23 04:22:00",137.94,paypal
4735,4968,"2023-04-20 15:54:00",121.95,tarjeta_regalo
4736,4969,"2023-06-06 19:37:00",119.94,transferencia
4737,4970,"2023-10-15 15:57:00",126.95,paypal
4738,4971,"2023-07-23 07:40:00",315.96,transferencia
4739,4972,"2023-03-16 16:33:00",385.95,transferencia
4740,4973,"2022-12-23 23:03:00",509.95,tarjeta_credito
4741,4974,"2023-06-09 19:12:00",554.95,transferencia
4742,4975,"2022-08-31 01:12:00",134.95,tarjeta_regalo
4743,4976,"2023-09-16 16:05:00",157.98,tarjeta_regalo
4744,4977,"2023-06-23 17:53:00",243.94,transferencia
4745,4978,"2022-11-29 00:15:00",854.91,paypal
4746,4979,"2023-03-11 23:15:00",79.98,transferencia
4747,4980,"2023-09-18 06:22:00",521.95,tarjeta_regalo
4748,4981,"2023-12-21 03:20:00",538.95,tarjeta_regalo
4749,4982,"2023-08-11 21:13:00",240.94,tarjeta_regalo
4750,4983,"2022-07-06 11:31:00",297.97,paypal
4751,4984,"2023-07-23 19:21:00",589.91,paypal
4752,4985,"2022-10-20 13:06:00",334.98,transferencia
4753,4986,"2023-12-10 06:14:00",293.94,tarjeta_credito
4754,4987,"2023-09-16 22:46:00",245.95,tarjeta_regalo
4755,4988,"2023-02-24 07:50:00",39.99,transferencia
4756,4989,"2022-05-23 13:38:00",217.91,paypal
4757,4990,"2023-12-09 11:47:00",198.92,transferencia
4758,4991,"2022-09-19 14:16:00",323.94,paypal
4759,4992,"2023-08-08 07:47:00",37.98,tarjeta_credito
4760,4993,"2023-12-31 01:59:00",224.95,transferencia
4761,4994,"2023-10-05 00:23:00",97.94,tarjeta_regalo
4762,4995,"2022-12-23 03:25:00",302.94,tarjeta_regalo
4763,4996,"2022-07-24 19:22:00",186.91,transferencia
4764,4997,"2022-07-21 02:44:00",159.98,transferencia
4765,4998,"2023-05-26 10:31:00",45.98,tarjeta_regalo
4766,4999,"2023-07-23 03:00:00",175.92,tarjeta_credito
4767,5000,"2022-02-08 22:49:00",315.91,tarjeta_credito
4768,5001,"2023-08-09 00:49:00",563.91,tarjeta_regalo
4769,5002,"2023-11-13 17:48:00",120.95,tarjeta_regalo
4770,5003,"2023-11-28 21:33:00",454.93,paypal
4771,5004,"2021-12-26 17:31:00",170.93,tarjeta_credito
4772,5005,"2023-02-20 01:58:00",24.99,tarjeta_credito
4773,5006,"2022-06-28 19:41:00",84.99,tarjeta_credito
4774,5007,"2021-09-06 15:46:00",140.94,tarjeta_regalo
4775,5008,"2023-09-15 02:50:00",218.94,paypal
4776,5009,"2021-09-30 03:02:00",66.96,transferencia
4777,5010,"2021-11-13 02:00:00",50.97,transferencia
4778,5011,"2023-07-13 07:42:00",244.91,transferencia
4779,5012,"2023-11-01 07:43:00",230.92,paypal
4780,5013,"2023-05-27 03:01:00",302.90,paypal
4781,5014,"2022-09-17 12:34:00",146.91,tarjeta_credito
4782,5015,"2023-03-06 11:34:00",499.91,tarjeta_credito
4783,5016,"2023-08-23 12:23:00",79.95,tarjeta_regalo
4784,5017,"2023-08-15 01:05:00",9.99,tarjeta_regalo
4785,5018,"2022-06-11 20:04:00",80.96,paypal
4786,5019,"2023-05-07 21:02:00",371.93,transferencia
4787,5020,"2023-04-23 14:36:00",138.94,tarjeta_regalo
4788,5021,"2023-07-25 15:12:00",242.95,paypal
4789,5022,"2021-10-14 21:20:00",771.91,transferencia
4790,5023,"2023-09-08 13:15:00",74.98,tarjeta_regalo
4791,5024,"2023-07-28 16:15:00",281.91,transferencia
4792,5025,"2023-09-07 18:37:00",83.96,paypal
4793,5026,"2023-05-28 17:46:00",247.94,paypal
4794,5027,"2023-09-26 22:46:00",69.98,tarjeta_regalo
4795,5028,"2022-10-13 21:43:00",29.97,paypal
4796,5029,"2023-08-18 15:54:00",114.95,transferencia
4797,5030,"2023-05-07 01:12:00",713.91,tarjeta_regalo
4798,5031,"2023-06-23 07:04:00",32.99,tarjeta_regalo
4799,5032,"2023-05-25 12:15:00",505.95,tarjeta_regalo
4800,5033,"2023-05-13 16:44:00",195.90,tarjeta_regalo
4801,5034,"2022-04-13 17:17:00",153.95,transferencia
4802,5035,"2022-05-23 05:40:00",450.94,paypal
4803,5036,"2023-12-03 12:43:00",95.97,tarjeta_regalo
4804,5037,"2023-12-07 19:56:00",18.99,tarjeta_credito
4805,5038,"2022-11-09 13:19:00",258.90,tarjeta_credito
4806,5039,"2023-04-10 23:29:00",210.92,transferencia
4807,5040,"2023-03-18 23:51:00",259.92,tarjeta_credito
4808,5041,"2022-08-23 11:22:00",339.96,paypal
4809,5042,"2023-04-29 12:51:00",32.99,tarjeta_credito
4810,5043,"2023-12-13 02:27:00",139.95,tarjeta_credito
4811,5044,"2022-07-08 01:04:00",143.92,tarjeta_regalo
4812,5045,"2023-06-06 00:13:00",775.93,paypal
4813,5046,"2023-06-01 14:53:00",119.97,paypal
4814,5047,"2022-07-13 06:20:00",908.91,tarjeta_credito
4815,5048,"2023-06-03 02:59:00",189.96,tarjeta_regalo
4816,5049,"2023-07-23 04:55:00",83.95,paypal
4817,5050,"2021-05-26 03:44:00",115.95,tarjeta_regalo
4818,5051,"2023-09-23 10:49:00",609.93,paypal
4819,5052,"2023-07-20 15:28:00",314.90,tarjeta_regalo
4820,5053,"2023-07-07 21:28:00",929.94,tarjeta_regalo
4821,5054,"2023-03-07 23:52:00",205.92,transferencia
4822,5056,"2022-06-05 18:31:00",1045.93,tarjeta_credito
4823,5057,"2023-06-21 03:07:00",299.92,paypal
4824,5058,"2022-01-17 20:43:00",136.96,paypal
4825,5059,"2022-03-10 13:09:00",239.96,tarjeta_regalo
4826,5060,"2022-11-02 04:08:00",122.97,tarjeta_credito
4827,5061,"2022-11-15 05:13:00",206.96,transferencia
4828,5062,"2023-11-24 22:51:00",135.96,tarjeta_regalo
4829,5063,"2023-08-22 18:40:00",378.92,paypal
4830,5064,"2023-04-17 03:01:00",143.94,tarjeta_credito
4831,5065,"2023-05-18 14:47:00",203.91,transferencia
4832,5066,"2023-02-08 03:23:00",81.95,tarjeta_regalo
4833,5067,"2023-12-10 18:01:00",164.96,paypal
4834,5068,"2022-08-12 07:28:00",998.91,transferencia
4835,5069,"2023-08-10 12:05:00",527.94,tarjeta_regalo
4836,5070,"2023-10-30 10:43:00",137.96,transferencia
4837,5071,"2022-02-22 01:03:00",479.96,tarjeta_regalo
4838,5072,"2023-06-11 19:07:00",489.90,transferencia
4839,5073,"2023-09-06 15:26:00",89.98,tarjeta_credito
4840,5074,"2023-09-21 05:23:00",369.97,transferencia
4841,5075,"2023-08-02 11:07:00",74.98,tarjeta_regalo
4842,5076,"2021-06-10 08:12:00",149.95,tarjeta_regalo
4843,5077,"2022-12-12 03:42:00",56.97,tarjeta_regalo
4844,5078,"2023-03-23 21:59:00",74.97,tarjeta_credito
4845,5079,"2023-05-31 17:21:00",166.95,tarjeta_regalo
4846,5080,"2022-08-22 06:29:00",18.99,paypal
4847,5081,"2023-02-03 01:22:00",139.99,paypal
4848,5082,"2022-09-01 11:02:00",199.97,tarjeta_regalo
4849,5083,"2023-04-25 16:51:00",854.92,paypal
4850,5084,"2023-01-18 01:24:00",140.94,tarjeta_credito
4851,5085,"2022-04-15 05:12:00",141.96,tarjeta_regalo
4852,5086,"2023-10-20 15:50:00",419.97,paypal
4853,5087,"2023-12-02 09:11:00",629.93,tarjeta_regalo
4854,5088,"2023-09-16 20:12:00",80.97,paypal
4855,5089,"2023-07-07 17:44:00",33.98,transferencia
4856,5090,"2023-11-14 16:17:00",353.96,paypal
4857,5091,"2023-10-16 19:27:00",430.93,paypal
4858,5092,"2022-03-04 18:55:00",98.96,paypal
4859,5093,"2022-07-20 20:47:00",296.94,transferencia
4860,5094,"2021-10-30 10:48:00",72.97,paypal
4861,5095,"2021-12-02 04:35:00",79.98,tarjeta_regalo
4862,5096,"2022-09-10 06:04:00",296.94,tarjeta_regalo
4863,5097,"2023-10-23 19:40:00",229.96,transferencia
4864,5098,"2023-09-19 05:03:00",294.95,tarjeta_regalo
4865,5099,"2022-04-06 04:48:00",392.94,transferencia
4866,5100,"2023-07-14 08:51:00",65.97,tarjeta_credito
4867,5101,"2023-09-28 02:05:00",165.95,transferencia
4868,5102,"2023-07-14 16:33:00",192.96,tarjeta_credito
4869,5103,"2022-12-30 15:01:00",64.97,paypal
4870,5104,"2022-07-14 15:42:00",217.94,tarjeta_regalo
4871,5105,"2023-03-26 15:58:00",569.96,paypal
4872,5106,"2022-08-01 09:33:00",146.94,tarjeta_credito
4873,5107,"2022-11-20 15:52:00",65.98,transferencia
4874,5108,"2022-06-28 22:42:00",379.90,transferencia
4875,5109,"2023-07-16 19:46:00",142.95,transferencia
4876,5110,"2023-12-30 15:07:00",44.99,tarjeta_regalo
4877,5111,"2023-12-21 06:52:00",663.90,tarjeta_regalo
4878,5112,"2023-03-16 06:26:00",74.97,paypal
4879,5113,"2023-12-07 22:29:00",699.95,tarjeta_regalo
4880,5115,"2022-12-31 00:38:00",70.97,transferencia
4881,5116,"2023-02-15 05:57:00",484.95,paypal
4882,5117,"2023-10-03 09:32:00",494.88,transferencia
4883,5118,"2022-06-16 02:33:00",353.92,tarjeta_credito
4884,5119,"2022-07-21 23:42:00",68.97,paypal
4885,5120,"2023-07-19 16:02:00",179.98,transferencia
4886,5121,"2022-10-12 19:25:00",107.98,tarjeta_credito
4887,5122,"2023-11-02 13:10:00",509.91,paypal
4888,5123,"2023-04-29 07:45:00",599.98,paypal
4889,5124,"2023-03-23 23:24:00",265.91,tarjeta_regalo
4890,5125,"2023-10-22 23:18:00",147.94,transferencia
4891,5126,"2023-09-23 22:37:00",119.94,tarjeta_credito
4892,5127,"2022-11-29 23:40:00",534.91,tarjeta_regalo
4893,5128,"2023-11-23 08:02:00",489.96,paypal
4894,5129,"2023-09-15 14:00:00",215.92,tarjeta_credito
4895,5130,"2023-04-17 08:21:00",138.93,paypal
4896,5131,"2023-04-07 03:45:00",539.97,tarjeta_credito
4897,5132,"2023-06-10 13:03:00",424.89,paypal
4898,5133,"2023-03-20 00:20:00",149.97,paypal
4899,5134,"2023-06-19 23:33:00",579.96,paypal
4900,5135,"2023-04-24 11:06:00",113.96,tarjeta_credito
4901,5136,"2023-10-17 22:46:00",259.95,tarjeta_regalo
4902,5137,"2022-08-28 08:24:00",424.93,paypal
4903,5138,"2022-04-26 14:11:00",27.99,transferencia
4904,5139,"2023-12-01 09:56:00",112.96,tarjeta_credito
4905,5140,"2023-05-28 09:18:00",529.95,tarjeta_regalo
4906,5141,"2022-10-20 16:52:00",389.96,tarjeta_regalo
4907,5142,"2023-11-06 17:00:00",199.98,transferencia
4908,5143,"2023-09-28 20:40:00",79.99,paypal
4909,5144,"2022-03-27 04:05:00",210.93,paypal
4910,5145,"2023-05-23 03:37:00",675.92,tarjeta_regalo
4911,5146,"2022-03-26 12:07:00",578.93,tarjeta_regalo
4912,5147,"2023-08-11 15:10:00",22.99,transferencia
4913,5148,"2022-12-29 04:55:00",1084.93,transferencia
4914,5149,"2022-03-14 03:53:00",19.98,transferencia
4915,5150,"2022-06-10 01:35:00",162.94,paypal
4916,5151,"2023-07-04 21:57:00",122.96,tarjeta_regalo
4917,5152,"2023-12-21 09:09:00",563.94,paypal
4918,5153,"2021-03-30 08:37:00",340.92,transferencia
4919,5154,"2023-09-21 18:40:00",407.93,tarjeta_regalo
4920,5155,"2023-08-03 01:16:00",734.92,tarjeta_credito
4921,5156,"2021-10-10 19:45:00",185.96,tarjeta_regalo
4922,5157,"2023-12-03 04:55:00",83.97,paypal
4923,5158,"2023-07-23 23:17:00",165.94,tarjeta_credito
4924,5159,"2022-07-17 04:15:00",297.93,tarjeta_regalo
4925,5160,"2023-07-07 06:48:00",698.92,paypal
4926,5161,"2023-07-21 03:31:00",33.98,tarjeta_regalo
4927,5162,"2023-02-23 08:37:00",99.98,transferencia
4928,5163,"2022-01-26 01:33:00",1049.94,tarjeta_regalo
4929,5164,"2023-06-20 05:16:00",97.97,tarjeta_regalo
4930,5165,"2023-07-16 03:54:00",175.97,paypal
4931,5166,"2022-12-10 08:06:00",182.94,paypal
4932,5167,"2023-10-10 15:44:00",259.98,transferencia
4933,5168,"2023-08-19 21:50:00",229.95,tarjeta_credito
4934,5170,"2023-01-31 17:38:00",104.97,transferencia
4935,5171,"2023-11-13 21:10:00",115.95,tarjeta_credito
4936,5172,"2021-10-14 11:43:00",129.98,tarjeta_regalo
4937,5173,"2022-10-15 16:44:00",45.98,tarjeta_credito
4938,5174,"2023-06-03 00:57:00",1042.89,tarjeta_regalo
4939,5175,"2021-10-08 04:06:00",74.98,paypal
4940,5176,"2023-07-14 23:17:00",694.93,transferencia
4941,5177,"2023-09-30 11:52:00",222.97,transferencia
4942,5178,"2022-08-01 01:25:00",159.93,tarjeta_regalo
4943,5179,"2023-04-07 10:29:00",194.97,tarjeta_regalo
4944,5180,"2023-09-15 11:21:00",79.98,tarjeta_credito
4945,5181,"2022-12-15 02:18:00",458.92,transferencia
4946,5182,"2023-10-06 00:15:00",718.90,tarjeta_regalo
4947,5183,"2023-09-07 14:01:00",89.99,tarjeta_credito
4948,5184,"2023-10-05 17:44:00",53.97,paypal
4949,5185,"2022-04-05 17:49:00",374.94,transferencia
4950,5186,"2021-10-17 01:29:00",99.98,transferencia
4951,5187,"2022-12-02 04:32:00",65.98,transferencia
4952,5188,"2021-04-26 21:59:00",129.95,tarjeta_credito
4953,5189,"2022-12-19 05:16:00",726.94,tarjeta_credito
4954,5190,"2023-11-15 19:18:00",247.92,transferencia
4955,5191,"2021-07-29 02:51:00",111.93,transferencia
4956,5192,"2023-04-19 08:40:00",149.97,tarjeta_regalo
4957,5193,"2022-08-25 18:09:00",448.95,paypal
4958,5194,"2023-01-10 13:14:00",131.96,transferencia
4959,5195,"2022-12-19 07:37:00",416.91,paypal
4960,5196,"2023-12-18 03:20:00",244.91,paypal
4961,5197,"2023-12-08 19:02:00",1063.89,transferencia
4962,5198,"2023-10-26 18:09:00",126.96,paypal
4963,5199,"2022-12-12 09:18:00",98.95,paypal
4964,5200,"2022-05-18 22:22:00",14.99,paypal
4965,5201,"2021-08-31 08:18:00",316.95,tarjeta_credito
4966,5202,"2023-10-05 04:57:00",107.94,paypal
4967,5203,"2023-01-26 08:07:00",645.93,transferencia
4968,5204,"2023-10-27 05:46:00",38.97,paypal
4969,5205,"2023-01-08 16:41:00",298.94,transferencia
4970,5206,"2022-11-17 07:28:00",384.93,transferencia
4971,5207,"2022-03-01 03:49:00",115.97,tarjeta_credito
4972,5209,"2023-10-28 15:54:00",387.93,tarjeta_regalo
4973,5210,"2021-08-07 19:24:00",86.94,tarjeta_regalo
4974,5212,"2023-06-21 20:11:00",409.97,tarjeta_regalo
4975,5213,"2022-10-18 02:41:00",385.95,tarjeta_credito
4976,5214,"2021-05-15 03:13:00",434.93,transferencia
4977,5216,"2023-03-12 19:18:00",167.98,tarjeta_regalo
4978,5217,"2022-11-28 16:07:00",148.95,tarjeta_regalo
4979,5218,"2022-09-01 06:51:00",145.95,paypal
4980,5220,"2023-08-13 08:41:00",99.96,tarjeta_credito
4981,5221,"2022-02-15 07:47:00",284.96,tarjeta_regalo
4982,5222,"2023-05-04 01:16:00",24.99,tarjeta_regalo
4983,5223,"2022-07-09 07:07:00",9.99,transferencia
4984,5224,"2022-05-15 13:10:00",282.96,tarjeta_regalo
4985,5225,"2023-05-22 00:46:00",41.98,tarjeta_regalo
4986,5226,"2023-04-19 12:49:00",33.98,transferencia
4987,5227,"2023-09-09 22:03:00",29.98,tarjeta_regalo
4988,5228,"2023-03-16 22:44:00",207.96,tarjeta_credito
4989,5229,"2023-02-18 09:52:00",217.95,tarjeta_credito
4990,5230,"2023-04-27 11:57:00",606.92,transferencia
4991,5231,"2023-08-25 06:21:00",159.98,tarjeta_credito
4992,5232,"2023-06-01 01:13:00",864.90,transferencia
4993,5233,"2023-04-28 21:35:00",119.97,tarjeta_credito
4994,5234,"2022-01-15 15:09:00",298.90,paypal
4995,5235,"2023-08-06 15:31:00",171.93,paypal
4996,5236,"2023-04-28 18:05:00",124.97,tarjeta_credito
4997,5237,"2022-10-10 08:50:00",61.95,paypal
4998,5239,"2023-04-10 11:53:00",159.98,tarjeta_regalo
4999,5240,"2023-06-09 22:05:00",464.94,transferencia
5000,5241,"2023-07-12 18:02:00",299.95,transferencia
5001,5242,"2022-09-15 23:34:00",481.90,transferencia
5002,5243,"2023-08-13 12:57:00",393.92,transferencia
5003,5244,"2023-11-17 07:28:00",224.94,tarjeta_credito
5004,5245,"2022-06-22 17:27:00",744.92,tarjeta_regalo
5005,5246,"2023-02-08 00:48:00",63.96,transferencia
5006,5247,"2023-07-22 20:41:00",410.92,paypal
5007,5248,"2023-08-13 05:23:00",74.98,tarjeta_regalo
5008,5249,"2023-03-30 06:28:00",83.96,transferencia
5009,5250,"2023-07-15 10:52:00",382.92,paypal
5010,5251,"2023-05-03 02:40:00",231.93,tarjeta_credito
5011,5252,"2023-04-19 20:13:00",95.97,paypal
5012,5253,"2023-06-21 19:26:00",89.99,tarjeta_regalo
5013,5254,"2023-09-27 21:43:00",224.97,transferencia
5014,5256,"2022-01-02 03:34:00",21.99,tarjeta_regalo
5015,5257,"2023-11-01 04:02:00",34.99,transferencia
5016,5258,"2023-03-13 23:01:00",179.99,tarjeta_regalo
5017,5259,"2022-11-03 00:28:00",74.97,tarjeta_credito
5018,5260,"2021-11-04 20:28:00",505.89,paypal
5019,5261,"2022-06-12 17:42:00",51.98,tarjeta_credito
5020,5262,"2022-05-24 13:32:00",97.96,transferencia
5021,5263,"2023-05-06 22:04:00",275.93,tarjeta_regalo
