pedido_id,cliente_id,fecha_pedido,estado
4379,334,"2022-07-06 14:08:00",completado
4380,143,"2023-04-27 20:33:00",completado
4381,35,"2023-08-13 11:16:00",completado
4382,144,"2022-12-20 20:37:00",completado
4383,295,"2023-06-04 16:34:00",completado
4384,101,"2022-07-23 03:15:00",completado
4385,445,"2022-11-29 18:26:00",completado
4386,326,"2022-11-01 09:05:00",completado
4387,410,"2023-08-18 06:05:00",completado
4388,484,"2023-08-01 01:50:00",completado
4389,279,"2023-12-30 07:37:00",completado
4390,218,"2023-07-30 22:44:00",completado
4391,44,"2021-11-28 00:51:00",completado
4392,388,"2023-12-16 08:57:00",completado
4393,358,"2023-02-26 04:57:00",reembolsado
4394,404,"2023-06-19 23:08:00",completado
4395,436,"2022-11-07 02:25:00",reembolsado
4396,236,"2022-11-24 05:06:00",completado
4397,387,"2022-07-03 10:05:00",completado
4398,473,"2022-11-01 18:13:00",completado
4399,1,"2023-07-29 03:18:00",completado
4400,193,"2023-04-16 11:50:00",completado
4401,284,"2023-09-05 19:57:00",completado
4402,64,"2023-09-02 23:11:00",completado
4403,317,"2023-06-06 10:06:00",reembolsado
4404,95,"2022-10-23 04:18:00",completado
4405,86,"2021-05-10 01:00:00",completado
4406,93,"2023-05-30 01:09:00",completado
4407,486,"2022-12-01 16:04:00",completado
4408,30,"2023-12-25 19:59:00",reembolsado
4409,55,"2023-10-20 02:28:00",cancelado
4410,436,"2022-09-09 15:23:00",completado
4411,78,"2023-10-13 20:38:00",completado
4412,64,"2022-09-16 00:44:00",completado
4413,381,"2023-08-29 04:49:00",completado
4414,78,"2023-06-11 17:48:00",completado
4415,349,"2023-03-27 12:26:00",completado
4416,190,"2023-08-05 22:19:00",completado
4417,414,"2021-07-07 14:00:00",reembolsado
4418,163,"2022-06-15 17:34:00",completado
4419,316,"2021-12-01 09:13:00",completado
4420,499,"2022-09-11 07:27:00",completado
4421,234,"2022-11-30 14:48:00",completado
4422,170,"2022-02-07 09:09:00",completado
4423,444,"2022-07-17 13:33:00",completado
4424,161,"2023-10-14 19:46:00",completado
4425,334,"2023-05-13 13:40:00",completado
4426,272,"2022-12-17 19:36:00",completado
4427,421,"2023-05-20 22:39:00",completado
4428,98,"2023-09-11 13:59:00",completado
4429,326,"2023-04-26 21:47:00",completado
4430,25,"2023-04-07 18:21:00",completado
4431,68,"2021-11-05 14:26:00",completado
4432,159,"2023-10-06 04:57:00",completado
4433,103,"2022-08-09 05:02:00",completado
4434,90,"2022-11-18 00:31:00",completado
4435,94,"2023-06-30 07:14:00",completado
4436,347,"2023-11-11 02:58:00",completado
4437,65,"2023-06-28 17:22:00",completado
4438,26,"2023-01-14 19:50:00",completado
4439,81,"2022-10-15 12:18:00",completado
4440,265,"2023-10-04 06:35:00",reembolsado
4441,121,"2022-10-22 11:40:00",completado
4442,340,"2022-11-27 08:58:00",reembolsado
4443,248,"2023-06-21 06:02:00",reembolsado
4444,94,"2021-11-13 16:14:00",completado
4445,241,"2023-05-10 03:32:00",completado
4446,219,"2023-06-23 08:07:00",completado
4447,220,"2023-01-22 09:23:00",completado
4448,99,"2022-11-30 05:58:00",completado
4449,53,"2023-09-07 15:53:00",completado
4450,151,"2023-06-24 02:08:00",completado
4451,279,"2023-05-13 16:22:00",completado
4452,270,"2023-05-21 10:19:00",completado
4453,338,"2023-08-04 06:21:00",completado
4454,70,"2022-02-28 20:29:00",completado
4455,176,"2023-08-17 23:43:00",reembolsado
4456,476,"2023-07-13 08:49:00",completado
4457,294,"2022-12-29 17:18:00",completado
4458,105,"2023-06-30 07:15:00",completado
4459,74,"2022-11-26 10:01:00",completado
4460,378,"2022-06-25 12:35:00",reembolsado
4461,253,"2022-08-26 15:30:00",completado
4462,385,"2021-08-07 05:45:00",completado
4463,270,"2023-05-30 12:39:00",completado
4464,21,"2021-09-14 03:39:00",completado
4465,368,"2023-09-14 20:29:00",completado
4466,90,"2022-04-17 17:50:00",completado
4467,4,"2023-04-25 22:12:00",reembolsado
4468,162,"2022-06-03 19:38:00",completado
4469,160,"2023-08-07 03:49:00",completado
4470,146,"2023-05-28 04:03:00",completado
4471,400,"2022-06-02 21:40:00",completado
4472,170,"2022-05-21 22:29:00",completado
4473,58,"2023-01-27 13:04:00",completado
4474,22,"2023-06-05 19:37:00",completado
4475,269,"2021-03-26 10:08:00",completado
4476,310,"2023-07-02 10:49:00",completado
4477,59,"2022-05-24 19:57:00",completado
4478,240,"2023-01-30 02:30:00",reembolsado
4479,383,"2023-04-12 05:00:00",completado
4480,347,"2023-12-01 10:24:00",completado
4481,161,"2023-04-06 19:34:00",completado
4482,56,"2022-01-16 19:19:00",completado
4483,187,"2023-11-24 14:12:00",completado
4484,428,"2022-09-30 07:47:00",completado
4485,271,"2023-03-25 15:47:00",completado
4486,496,"2021-03-22 02:29:00",reembolsado
4487,133,"2023-08-03 02:46:00",completado
4488,97,"2022-11-09 09:09:00",completado
4489,465,"2022-06-16 19:42:00",completado
4490,328,"2021-09-23 18:19:00",completado
4491,17,"2023-05-06 23:06:00",completado
4492,71,"2023-04-18 22:41:00",completado
4493,461,"2023-05-26 09:13:00",completado
4494,10,"2023-10-19 16:14:00",completado
4495,265,"2023-12-29 08:52:00",completado
4496,166,"2023-01-29 12:09:00",completado
4497,362,"2022-08-25 11:24:00",completado
4498,481,"2022-09-19 12:10:00",completado
4499,45,"2022-11-27 20:27:00",completado
4500,1,"2022-02-18 07:51:00",completado
4501,476,"2023-11-03 12:02:00",completado
4502,326,"2022-10-03 02:58:00",completado
4503,14,"2021-06-07 23:48:00",completado
4504,237,"2023-05-30 20:18:00",completado
4505,229,"2022-07-15 12:09:00",completado
4506,221,"2023-07-05 19:37:00",completado
4507,93,"2023-07-06 07:12:00",completado
4508,285,"2021-05-02 15:55:00",reembolsado
4509,440,"2023-07-01 05:25:00",completado
4510,90,"2021-11-17 19:50:00",completado
4511,365,"2023-08-17 18:05:00",completado
4512,200,"2022-03-20 06:00:00",completado
4513,441,"2022-03-16 15:24:00",completado
4514,182,"2023-04-25 13:12:00",completado
4515,30,"2022-11-01 18:04:00",completado
4516,412,"2023-06-14 19:14:00",completado
4517,393,"2023-12-24 14:05:00",completado
4518,383,"2023-11-21 11:33:00",completado
4519,72,"2022-02-15 00:13:00",cancelado
4520,64,"2022-11-01 06:50:00",completado
4521,237,"2023-12-28 13:49:00",completado
4522,171,"2023-10-09 17:27:00",cancelado
4523,383,"2023-10-08 05:27:00",completado
4524,203,"2023-06-16 23:06:00",completado
4525,486,"2023-06-28 00:17:00",completado
4526,270,"2022-10-14 12:52:00",completado
4527,75,"2023-11-02 04:45:00",completado
4528,71,"2022-05-24 20:29:00",reembolsado
4529,188,"2022-09-30 11:48:00",completado
4530,299,"2023-04-27 11:36:00",completado
4531,311,"2023-10-08 14:20:00",completado
4532,363,"2023-01-27 02:34:00",completado
4533,171,"2023-08-02 17:00:00",completado
4534,264,"2023-11-18 01:32:00",completado
4535,267,"2023-11-07 22:55:00",completado
4536,166,"2023-06-05 11:16:00",completado
4537,291,"2023-10-20 19:56:00",completado
4538,251,"2022-12-14 19:44:00",completado
4539,305,"2023-09-22 18:37:00",completado
4540,320,"2023-03-27 19:06:00",completado
4541,62,"2023-09-03 01:41:00",completado
4542,338,"2023-02-04 04:11:00",completado
4543,58,"2023-09-24 01:38:00",completado
4544,353,"2022-01-31 05:23:00",completado
4545,266,"2023-01-10 05:04:00",reembolsado
4546,33,"2023-09-01 22:12:00",completado
4547,467,"2023-02-23 00:57:00",completado
4548,131,"2023-10-16 17:55:00",completado
4549,60,"2023-06-22 09:29:00",reembolsado
4550,359,"2023-07-24 01:44:00",completado
4551,341,"2022-08-06 04:35:00",completado
4552,150,"2022-07-24 15:21:00",completado
4553,344,"2021-08-20 21:52:00",completado
4554,367,"2023-05-07 19:06:00",completado
4555,225,"2023-04-13 08:11:00",completado
4556,34,"2023-05-17 12:56:00",completado
4557,204,"2023-12-01 14:08:00",completado
4558,229,"2023-06-10 01:17:00",completado
4559,485,"2022-11-22 07:15:00",completado
4560,56,"2021-07-09 18:46:00",completado
4561,165,"2023-10-14 15:04:00",completado
4562,349,"2022-10-25 18:06:00",completado
4563,104,"2023-05-28 23:45:00",reembolsado
4564,190,"2023-04-02 04:56:00",reembolsado
4565,415,"2023-09-18 20:13:00",completado
4566,492,"2021-10-18 08:39:00",reembolsado
4567,276,"2021-06-12 12:28:00",completado
4568,326,"2023-06-04 05:15:00",completado
4569,366,"2022-04-23 23:06:00",completado
4570,151,"2022-12-31 04:08:00",completado
4571,303,"2023-02-26 06:45:00",completado
4572,184,"2022-10-15 10:47:00",completado
4573,267,"2023-12-05 04:59:00",completado
4574,393,"2022-05-30 22:15:00",completado
4575,138,"2022-07-09 08:24:00",cancelado
4576,336,"2022-07-23 08:59:00",completado
4577,357,"2023-06-22 01:08:00",completado
4578,422,"2023-08-24 08:31:00",completado
4579,118,"2023-11-15 20:33:00",completado
4580,14,"2022-10-09 13:10:00",completado
4581,297,"2023-07-29 10:25:00",completado
4582,444,"2022-03-19 23:49:00",completado
4583,389,"2023-11-30 10:20:00",reembolsado
4584,245,"2023-05-25 04:49:00",completado
4585,470,"2023-11-22 22:54:00",completado
4586,64,"2022-01-17 17:53:00",completado
4587,376,"2022-10-21 11:19:00",completado
4588,76,"2023-07-27 00:05:00",completado
4589,7,"2023-07-02 06:23:00",completado
4590,378,"2023-05-23 10:01:00",completado
4591,163,"2022-12-09 18:09:00",reembolsado
4592,268,"2023-08-13 02:54:00",completado
4593,390,"2022-09-15 00:58:00",completado
4594,61,"2021-05-01 20:05:00",completado
4595,184,"2022-11-01 14:34:00",completado
4596,494,"2022-09-22 01:03:00",completado
4597,376,"2022-09-09 03:55:00",reembolsado
4598,421,"2023-02-01 05:25:00",completado
4599,19,"2023-08-12 02:59:00",completado
4600,257,"2021-06-22 14:01:00",reembolsado
4601,329,"2023-08-04 22:33:00",completado
4602,2,"2023-08-15 08:44:00",reembolsado
4603,121,"2023-10-26 16:51:00",completado
4604,381,"2023-03-08 00:16:00",completado
4605,40,"2023-08-09 23:23:00",completado
4606,409,"2022-10-16 15:59:00",completado
4607,416,"2022-05-29 06:18:00",completado
4608,32,"2023-08-21 00:39:00",completado
4609,375,"2023-01-10 05:50:00",reembolsado
4610,427,"2023-04-30 15:22:00",completado
4611,384,"2023-10-10 11:10:00",completado
4612,176,"2023-12-27 20:23:00",completado
4613,344,"2021-06-22 14:39:00",completado
4614,370,"2023-12-25 15:22:00",completado
4615,66,"2023-03-08 12:01:00",completado
4616,413,"2023-10-12 08:26:00",completado
4617,9,"2023-01-17 01:58:00",completado
4618,111,"2023-11-07 03:23:00",completado
4619,428,"2021-02-17 13:38:00",completado
4620,279,"2022-05-17 02:59:00",completado
4621,231,"2022-11-16 11:42:00",completado
4622,343,"2022-08-09 04:07:00",reembolsado
4623,207,"2023-04-02 16:45:00",completado
4624,323,"2023-03-06 03:45:00",completado
4625,113,"2023-08-21 15:08:00",completado
4626,248,"2023-05-31 02:27:00",reembolsado
4627,367,"2023-05-31 08:24:00",completado
4628,13,"2023-08-14 05:45:00",completado
4629,119,"2022-10-13 11:04:00",completado
4630,377,"2023-08-13 10:53:00",completado
4631,220,"2023-10-31 06:37:00",completado
4632,418,"2023-12-05 22:03:00",completado
4633,297,"2023-09-16 15:44:00",completado
4634,445,"2023-02-11 06:32:00",completado
4635,414,"2022-05-27 08:43:00",completado
4636,462,"2022-09-13 10:53:00",completado
4637,295,"2023-05-07 05:27:00",reembolsado
4638,291,"2023-08-11 09:40:00",reembolsado
4639,263,"2021-07-27 22:23:00",completado
4640,218,"2023-05-06 22:25:00",completado
4641,229,"2022-12-07 15:04:00",completado
4642,158,"2023-02-11 13:21:00",cancelado
4643,347,"2023-03-07 22:39:00",completado
4644,227,"2022-08-09 20:59:00",completado
4645,313,"2022-05-06 12:48:00",completado
4646,155,"2023-07-31 23:33:00",completado
4647,191,"2022-08-01 06:01:00",completado
4648,319,"2022-07-13 06:01:00",completado
4649,464,"2023-12-13 01:23:00",completado
4650,388,"2023-11-25 20:47:00",completado
4651,388,"2023-10-30 06:09:00",cancelado
4652,303,"2023-07-22 03:55:00",completado
4653,208,"2023-04-11 22:48:00",completado
4654,82,"2022-09-27 09:48:00",reembolsado
4655,403,"2023-06-09 10:23:00",completado
4656,472,"2023-10-14 21:12:00",completado
4657,471,"2023-06-13 10:10:00",completado
4658,245,"2023-01-14 10:22:00",completado
4659,440,"2022-11-05 10:05:00",completado
4660,468,"2023-09-06 10:34:00",completado
4661,430,"2023-12-20 04:04:00",completado
4662,185,"2022-01-17 23:53:00",completado
4663,328,"2021-11-23 01:42:00",completado
4664,324,"2021-12-19 15:50:00",completado
4665,424,"2023-02-11 00:35:00",completado
4666,411,"2023-11-13 12:11:00",completado
4667,176,"2023-12-04 08:08:00",completado
4668,358,"2021-07-05 22:42:00",completado
4669,160,"2023-06-24 13:20:00",completado
4670,135,"2023-09-16 23:14:00",completado
4671,466,"2023-06-19 09:40:00",completado
4672,109,"2023-11-09 01:25:00",completado
4673,203,"2023-04-21 21:20:00",completado
4674,73,"2023-06-30 08:34:00",reembolsado
4675,395,"2022-12-27 22:59:00",completado
4676,167,"2023-05-09 18:29:00",cancelado
4677,229,"2022-09-11 23:06:00",completado
4678,317,"2023-01-06 04:45:00",completado
4679,2,"2023-03-21 14:02:00",completado
4680,291,"2023-06-14 05:33:00",completado
4681,313,"2023-08-27 08:19:00",completado
4682,78,"2023-10-09 19:28:00",completado
4683,413,"2023-06-11 13:29:00",completado
4684,386,"2023-01-08 16:35:00",completado
4685,497,"2023-04-17 12:28:00",completado
4686,470,"2022-01-11 19:45:00",completado
4687,430,"2023-08-19 06:13:00",completado
4688,417,"2022-10-21 16:47:00",completado
4689,201,"2023-10-24 09:10:00",completado
4690,431,"2023-12-30 09:03:00",completado
4691,30,"2023-05-28 18:29:00",completado
4692,198,"2022-04-22 16:55:00",reembolsado
4693,169,"2022-12-10 03:25:00",completado
4694,197,"2023-04-02 07:39:00",completado
4695,61,"2022-07-20 00:44:00",completado
4696,459,"2023-09-08 06:54:00",reembolsado
4697,181,"2022-11-28 09:36:00",completado
4698,118,"2023-06-05 07:46:00",completado
4699,33,"2023-03-27 19:11:00",completado
4700,298,"2023-12-11 00:11:00",completado
4701,349,"2022-11-28 22:49:00",completado
4702,159,"2023-07-23 12:39:00",completado
4703,208,"2022-11-09 21:10:00",completado
4704,124,"2023-09-21 12:07:00",cancelado
4705,416,"2021-07-26 13:47:00",reembolsado
4706,465,"2022-07-19 01:50:00",completado
4707,464,"2023-09-04 03:17:00",completado
4708,187,"2023-11-10 12:44:00",completado
4709,183,"2023-02-16 21:46:00",completado
4710,312,"2022-07-13 10:58:00",completado
4711,190,"2022-05-24 06:30:00",completado
4712,343,"2023-12-03 17:49:00",reembolsado
4713,359,"2021-08-20 12:17:00",completado
4714,175,"2023-10-20 08:46:00",completado
4715,431,"2023-07-08 20:11:00",completado
4716,391,"2023-09-22 13:28:00",completado
4717,205,"2023-12-13 12:45:00",completado
4718,278,"2023-11-10 01:26:00",cancelado
4719,168,"2023-09-05 10:32:00",completado
4720,449,"2022-08-11 02:59:00",completado
4721,173,"2023-11-28 15:22:00",completado
4722,409,"2022-04-22 11:50:00",completado
4723,345,"2022-11-17 00:18:00",completado
4724,484,"2023-06-06 15:08:00",completado
4725,259,"2023-08-08 16:48:00",cancelado
4726,175,"2023-08-01 14:59:00",completado
4727,205,"2023-09-26 10:54:00",completado
4728,145,"2023-10-30 14:16:00",completado
4729,318,"2023-10-03 02:08:00",completado
4730,118,"2022-07-22 07:30:00",completado
4731,340,"2023-08-19 18:30:00",completado
4732,67,"2023-01-29 14:11:00",completado
4733,338,"2023-12-27 22:41:00",completado
4734,387,"2023-06-21 12:21:00",completado
4735,450,"2023-09-25 11:51:00",completado
4736,344,"2023-09-06 09:18:00",completado
4737,63,"2023-09-30 14:18:00",completado
4738,359,"2022-07-05 03:17:00",completado
4739,61,"2023-11-29 11:29:00",completado
4740,453,"2023-07-20 11:53:00",completado
4741,202,"2023-02-08 05:03:00",completado
4742,257,"2023-05-30 08:21:00",completado
4743,427,"2022-03-07 14:57:00",completado
4744,366,"2023-05-11 08:36:00",cancelado
4745,480,"2022-09-06 17:35:00",completado
4746,135,"2023-09-14 22:01:00",completado
4747,440,"2023-08-03 14:04:00",completado
4748,68,"2022-08-01 23:26:00",completado
4749,332,"2021-03-11 01:11:00",completado
4750,333,"2023-05-07 10:46:00",completado
4751,328,"2023-06-03 22:22:00",completado
4752,254,"2022-05-27 19:54:00",cancelado
4753,144,"2023-08-30 09:24:00",reembolsado
4754,396,"2023-09-02 03:41:00",completado
4755,169,"2023-04-27 03:54:00",completado
4756,115,"2022-08-03 03:40:00",completado
4757,247,"2022-12-14 20:26:00",completado
4758,176,"2023-07-20 09:03:00",completado
4759,49,"2022-06-11 02:45:00",reembolsado
4760,122,"2022-01-18 19:04:00",completado
4761,262,"2023-11-02 01:36:00",completado
4762,117,"2022-08-25 13:26:00",completado
4763,492,"2022-03-02 03:07:00",completado
4764,282,"2022-08-27 03:40:00",completado
4765,414,"2023-05-14 06:06:00",completado
4766,326,"2023-02-10 05:55:00",completado
4767,286,"2023-10-14 07:08:00",completado
4768,220,"2023-11-25 10:22:00",completado
4769,1,"2022-10-12 14:26:00",completado
4770,328,"2023-02-06 08:44:00",completado
4771,314,"2023-10-23 17:56:00",completado
4772,4,"2023-06-10 16:28:00",completado
4773,279,"2023-09-27 15:40:00",reembolsado
4774,284,"2023-07-31 08:56:00",completado
4775,132,"2022-02-07 12:25:00",completado
4776,468,"2023-05-03 13:52:00",completado
4777,111,"2023-06-30 05:39:00",reembolsado
4778,106,"2023-10-29 19:21:00",completado
4779,207,"2022-09-14 04:08:00",completado
4780,474,"2023-08-13 08:12:00",cancelado
4781,28,"2023-10-29 05:31:00",completado
4782,422,"2022-12-16 05:06:00",completado
4783,127,"2021-11-16 00:38:00",completado
4784,279,"2022-04-05 18:40:00",completado
4785,497,"2022-07-05 20:05:00",completado
4786,474,"2023-07-18 04:32:00",reembolsado
4787,500,"2022-11-09 00:19:00",completado
4788,16,"2023-10-01 15:03:00",completado
4789,239,"2023-10-03 02:26:00",completado
4790,143,"2022-11-10 06:38:00",completado
4791,305,"2023-04-28 16:29:00",completado
4792,151,"2023-03-30 15:09:00",completado
4793,13,"2023-10-11 08:42:00",completado
4794,408,"2022-01-30 18:40:00",completado
4795,101,"2022-04-27 10:09:00",completado
4796,481,"2023-06-12 23:39:00",completado
4797,254,"2023-04-14 09:13:00",completado
4798,481,"2022-08-10 07:12:00",completado
4799,17,"2022-07-12 14:38:00",completado
4800,348,"2022-06-19 06:01:00",completado
4801,212,"2023-08-27 12:00:00",completado
4802,202,"2023-04-08 12:19:00",completado
4803,37,"2022-09-15 11:49:00",completado
4804,274,"2023-06-07 22:29:00",reembolsado
4805,285,"2021-08-06 02:58:00",completado
4806,49,"2021-11-26 21:16:00",reembolsado
4807,47,"2023-08-18 00:26:00",completado
4808,70,"2021-08-19 18:45:00",completado
4809,451,"2022-10-02 20:42:00",completado
4810,359,"2021-06-12 04:44:00",completado
4811,461,"2023-10-29 03:20:00",completado
4812,67,"2023-04-17 01:13:00",completado
4813,220,"2022-05-16 17:03:00",completado
4814,135,"2023-09-14 22:59:00",completado
4815,72,"2022-10-27 07:00:00",cancelado
4816,123,"2022-12-06 03:10:00",completado
4817,133,"2023-03-13 02:59:00",completado
4818,245,"2021-10-20 16:23:00",completado
4819,138,"2022-03-18 18:48:00",completado
4820,114,"2022-10-20 12:18:00",completado
4821,412,"2023-10-25 06:09:00",completado
4822,443,"2023-04-06 13:32:00",completado
4823,455,"2023-12-18 04:58:00",completado
4824,198,"2022-05-18 20:43:00",completado
4825,71,"2022-08-27 10:08:00",completado
4826,317,"2023-08-25 01:58:00",completado
4827,98,"2023-12-04 23:08:00",completado
4828,7,"2023-01-20 18:45:00",completado
4829,330,"2021-07-27 03:43:00",completado
4830,359,"2023-10-31 13:54:00",completado
4831,264,"2022-08-02 02:11:00",completado
4832,59,"2022-09-24 19:27:00",completado
4833,28,"2022-10-18 15:48:00",cancelado
4834,111,"2023-08-22 09:48:00",completado
4835,439,"2023-12-29 08:47:00",completado
4836,132,"2023-02-19 01:40:00",completado
4837,461,"2023-09-20 10:17:00",completado
4838,171,"2023-10-18 21:05:00",completado
4839,171,"2023-09-18 10:06:00",completado
4840,488,"2022-03-23 15:51:00",completado
4841,299,"2023-12-21 01:23:00",completado
4842,425,"2022-04-30 07:28:00",completado
4843,156,"2022-02-03 19:04:00",completado
4844,2,"2023-05-07 03:29:00",completado
4845,345,"2022-11-15 00:16:00",completado
4846,150,"2023-07-02 21:16:00",completado
4847,166,"2022-09-13 12:40:00",completado
4848,397,"2022-03-17 14:47:00",completado
4849,412,"2023-09-10 10:28:00",cancelado
4850,177,"2023-08-07 21:01:00",completado
4851,373,"2023-08-30 07:00:00",completado
4852,458,"2023-12-02 21:38:00",completado
4853,94,"2023-02-05 10:20:00",completado
4854,2,"2023-02-28 08:57:00",completado
4855,281,"2023-05-30 07:35:00",completado
4856,373,"2023-10-08 02:27:00",cancelado
4857,359,"2022-10-21 16:40:00",completado
4858,17,"2022-09-19 03:03:00",completado
4859,89,"2022-10-10 06:14:00",completado
4860,345,"2022-02-10 17:36:00",completado
4861,324,"2023-03-02 05:19:00",completado
4862,109,"2021-09-07 09:57:00",completado
4863,228,"2022-11-21 01:04:00",completado
4864,32,"2022-12-12 13:09:00",completado
4865,263,"2022-09-26 02:51:00",cancelado
4866,103,"2023-09-17 17:05:00",completado
4867,381,"2023-03-11 01:26:00",cancelado
4868,60,"2023-09-25 11:46:00",completado
4869,119,"2023-04-01 13:49:00",completado
4870,421,"2022-07-21 21:36:00",reembolsado
4871,14,"2022-11-29 19:22:00",completado
4872,490,"2023-11-25 08:13:00",cancelado
4873,434,"2023-01-02 18:59:00",completado
4874,181,"2023-01-12 21:52:00",completado
4875,155,"2022-04-02 12:16:00",completado
4876,159,"2023-09-09 13:21:00",cancelado
4877,187,"2022-10-07 11:30:00",cancelado
4878,52,"2023-12-29 16:22:00",completado
4879,346,"2022-07-02 01:08:00",completado
4880,363,"2022-12-14 21:34:00",completado
4881,342,"2023-08-19 20:53:00",completado
4882,88,"2023-01-04 23:25:00",completado
4883,257,"2023-05-04 04:43:00",completado
4884,223,"2023-04-26 02:27:00",completado
4885,264,"2022-07-09 22:17:00",completado
4886,487,"2021-08-28 11:05:00",cancelado
4887,242,"2023-12-02 08:51:00",completado
4888,169,"2022-12-04 02:13:00",completado
4889,386,"2022-06-07 11:14:00",completado
4890,96,"2023-10-23 16:56:00",completado
4891,331,"2023-11-17 23:28:00",completado
4892,35,"2023-12-16 15:22:00",completado
4893,337,"2022-01-16 03:33:00",completado
4894,195,"2023-02-01 18:37:00",completado
4895,78,"2023-06-05 16:33:00",completado
4896,197,"2023-04-03 07:42:00",completado
4897,114,"2023-04-01 13:53:00",completado
4898,91,"2023-08-15 13:17:00",completado
4899,266,"2023-12-10 05:13:00",completado
4900,22,"2021-06-12 01:09:00",completado
4901,460,"2023-06-02 21:06:00",completado
4902,21,"2023-01-04 20:27:00",completado
4903,155,"2023-03-25 01:31:00",completado
4904,366,"2022-10-25 02:11:00",completado
4905,397,"2023-09-25 04:08:00",completado
4906,65,"2023-11-25 01:35:00",completado
4907,333,"2022-10-26 08:39:00",completado
4908,316,"2022-05-08 04:35:00",completado
4909,392,"2023-10-10 09:47:00",completado
4910,434,"2023-08-18 01:04:00",completado
4911,348,"2023-05-28 21:06:00",completado
4912,281,"2023-11-07 01:05:00",reembolsado
4913,174,"2022-08-28 14:22:00",completado
4914,222,"2021-08-13 19:00:00",completado
4915,247,"2023-03-12 16:10:00",completado
4916,53,"2023-03-31 05:33:00",completado
4917,383,"2023-11-06 09:11:00",reembolsado
4918,366,"2023-08-26 00:33:00",completado
4919,149,"2023-07-12 14:32:00",completado
4920,310,"2023-03-14 19:38:00",completado
4921,319,"2021-11-09 23:22:00",completado
4922,271,"2022-10-12 00:38:00",completado
4923,205,"2023-03-02 11:56:00",completado
4924,408,"2022-09-05 06:15:00",completado
4925,219,"2023-08-08 21:36:00",completado
4926,359,"2023-09-23 08:04:00",completado
4927,279,"2022-06-20 08:04:00",completado
4928,248,"2022-12-24 02:54:00",completado
4929,89,"2022-03-04 16:19:00",completado
4930,420,"2023-01-04 21:06:00",completado
4931,412,"2023-07-01 02:38:00",completado
4932,198,"2022-12-16 06:54:00",completado
4933,341,"2022-11-12 17:55:00",completado
4934,492,"2023-11-11 18:58:00",completado
4935,432,"2023-11-02 02:38:00",completado
4936,25,"2023-04-11 20:39:00",completado
4937,290,"2023-11-30 21:47:00",completado
4938,323,"2023-06-28 00:59:00",completado
4939,129,"2023-11-05 09:27:00",completado
4940,471,"2022-12-07 18:57:00",completado
4941,366,"2023-11-08 11:35:00",completado
4942,264,"2023-05-23 13:57:00",completado
4943,386,"2022-10-10 04:20:00",completado
4944,445,"2022-03-13 02:03:00",cancelado
4945,223,"2022-08-19 12:34:00",completado
4946,157,"2022-01-05 19:41:00",completado
4947,448,"2023-05-29 00:24:00",cancelado
4948,27,"2023-12-29 19:05:00",cancelado
4949,309,"2022-07-22 20:18:00",completado
4950,137,"2023-03-27 03:12:00",completado
4951,418,"2023-11-13 11:58:00",completado
4952,302,"2023-06-24 15:23:00",completado
4953,44,"2023-08-21 22:05:00",completado
4954,36,"2023-10-27 03:04:00",completado
4955,443,"2022-09-11 10:08:00",completado
4956,201,"2023-05-20 10:57:00",completado
4957,168,"2022-04-07 00:51:00",completado
4958,461,"2023-07-31 13:23:00",completado
4959,38,"2022-04-22 16:49:00",completado
4960,290,"2023-01-15 06:49:00",completado
4961,363,"2022-04-29 17:26:00",reembolsado
4962,113,"2023-02-15 04:30:00",completado
4963,47,"2022-11-30 14:18:00",completado
4964,295,"2023-07-15 09:35:00",completado
4965,466,"2023-07-25 22:57:00",completado
4966,325,"2022-01-02 19:34:00",completado
4967,404,"2023-08-23 04:22:00",completado
4968,301,"2023-04-20 14:54:00",completado
4969,22,"2023-06-06 19:37:00",completado
4970,341,"2023-10-15 13:57:00",completado
4971,481,"2023-07-23 05:40:00",completado
4972,320,"2023-03-16 16:33:00",completado
4973,110,"2022-12-23 22:03:00",completado
4974,498,"2023-06-09 17:12:00",completado
4975,126,"2022-08-31 01:12:00",completado
4976,232,"2023-09-16 16:05:00",completado
4977,201,"2023-06-23 15:53:00",completado
4978,173,"2022-11-28 23:15:00",reembolsado
4979,482,"2023-03-11 23:15:00",completado
4980,32,"2023-09-18 04:22:00",completado
4981,481,"2023-12-21 01:20:00",completado
4982,452,"2023-08-11 20:13:00",completado
4983,496,"2022-07-06 09:31:00",completado
4984,268,"2023-07-23 18:21:00",completado
4985,157,"2022-10-20 12:06:00",completado
4986,404,"2023-12-10 04:14:00",completado
4987,28,"2023-09-16 20:46:00",completado
4988,110,"2023-02-24 07:50:00",completado
4989,483,"2022-05-23 11:38:00",completado
4990,331,"2023-12-09 11:47:00",completado
4991,170,"2022-09-19 13:16:00",completado
4992,491,"2023-08-08 05:47:00",completado
4993,333,"2023-12-30 23:59:00",completado
4994,2,"2023-10-04 22:23:00",completado
4995,196,"2022-12-23 01:25:00",completado
4996,266,"2022-07-24 17:22:00",completado
4997,358,"2022-07-21 00:44:00",completado
4998,2,"2023-05-26 09:31:00",completado
4999,327,"2023-07-23 02:00:00",completado
5000,179,"2022-02-08 21:49:00",completado
5001,256,"2023-08-08 23:49:00",completado
5002,286,"2023-11-13 16:48:00",completado
5003,411,"2023-11-28 19:33:00",completado
5004,453,"2021-12-26 16:31:00",completado
