linea_pedido_id,pedido_id,producto_id,cantidad,precio_unitario
11387,4506,7,1,27.99
11388,4506,60,1,179.99
11389,4507,55,3,16.99
11390,4507,44,1,34.99
11391,4508,40,1,49.99
11392,4508,24,3,149.99
11393,4508,33,1,13.99
11394,4508,64,3,21.99
11395,4509,61,3,139.99
11396,4509,17,3,36.99
11397,4509,45,2,39.99
11398,4509,68,1,54.99
11399,4510,25,3,16.99
11400,4510,61,2,139.99
11401,4511,58,2,12.99
11402,4511,13,3,139.99
11403,4511,58,2,12.99
11404,4512,62,2,9.99
11405,4512,45,3,39.99
11406,4512,15,2,29.99
11407,4512,18,2,26.99
11408,4513,64,2,21.99
11409,4514,19,1,69.99
11410,4514,20,2,21.99
11411,4515,12,3,22.99
11412,4515,19,2,69.99
11413,4516,25,1,16.99
11414,4516,8,3,249.99
11415,4516,56,2,15.99
11416,4517,29,3,64.99
11417,4517,41,1,17.99
11418,4517,35,1,12.99
11419,4518,61,3,139.99
11420,4518,42,2,24.99
11421,4518,36,1,18.99
11422,4519,53,1,22.99
11423,4519,6,1,79.99
11424,4519,40,2,49.99
11425,4520,4,2,24.99
11426,4520,21,1,84.99
11427,4520,16,1,24.99
11428,4520,47,1,14.99
11429,4521,55,1,16.99
11430,4521,49,2,44.99
11431,4521,23,1,22.99
11432,4522,69,2,14.99
11433,4522,32,3,14.99
11434,4522,51,1,32.99
11435,4522,49,3,44.99
11436,4523,16,2,24.99
11437,4524,67,3,12.99
11438,4524,14,2,99.99
11439,4524,5,3,89.99
11440,4524,40,2,49.99
11441,4525,36,1,18.99
11442,4525,61,1,139.99
11443,4525,65,1,9.99
11444,4525,59,1,9.99
11445,4526,21,1,84.99
11446,4526,18,2,26.99
11447,4527,58,3,12.99
11448,4528,40,1,49.99
11449,4528,27,1,17.99
11450,4528,11,3,34.99
11451,4529,54,3,79.99
11452,4529,7,3,27.99
11453,4530,68,3,54.99
11454,4531,46,1,27.99
11455,4532,18,2,26.99
11456,4533,39,3,39.99
11457,4533,58,2,12.99
11458,4533,60,3,179.99
11459,4533,66,3,34.99
11460,4534,50,3,39.99
11461,4534,51,3,32.99
11462,4534,24,2,149.99
11463,4534,2,1,39.99
11464,4535,45,3,39.99
11465,4536,15,2,29.99
11466,4536,4,1,24.99
11467,4536,5,2,89.99
11468,4537,52,2,24.99
11469,4538,18,1,26.99
11470,4539,67,3,12.99
11471,4539,17,3,36.99
11472,4539,57,3,39.99
11473,4540,32,1,14.99
11474,4540,63,3,17.99
11475,4540,13,2,139.99
11476,4541,17,1,36.99
11477,4541,32,1,14.99
11478,4542,53,1,22.99
11479,4542,25,2,16.99
11480,4542,56,3,15.99
11481,4543,12,3,22.99
11482,4543,52,1,24.99
11483,4543,42,2,24.99
11484,4544,14,3,99.99
11485,4544,53,3,22.99
11486,4544,51,1,32.99
11487,4544,10,3,149.99
11488,4545,53,1,22.99
11489,4546,65,2,9.99
11490,4546,69,3,14.99
11491,4547,5,1,89.99
11492,4548,6,3,79.99
11493,4548,44,3,34.99
11494,4548,15,2,29.99
11495,4548,30,1,44.99
11496,4549,28,1,89.99
11497,4549,8,2,249.99
11498,4550,33,3,13.99
11499,4550,17,2,36.99
11500,4551,62,2,9.99
11501,4551,27,3,17.99
11502,4551,27,3,17.99
11503,4552,39,3,39.99
11504,4552,57,2,39.99
11505,4552,36,2,18.99
11506,4552,28,3,89.99
11507,4553,26,2,159.99
11508,4553,62,2,9.99
11509,4554,55,1,16.99
11510,4555,19,3,69.99
11511,4555,62,1,9.99
11512,4555,32,2,14.99
11513,4555,53,3,22.99
11514,4556,35,1,12.99
11515,4556,45,1,39.99
11516,4556,41,2,17.99
11517,4557,54,2,79.99
11518,4558,28,3,89.99
11519,4558,44,1,34.99
11520,4559,31,3,9.99
11521,4559,31,2,9.99
11522,4560,67,3,12.99
11523,4560,68,2,54.99
11524,4560,8,3,249.99
11525,4561,27,3,17.99
11526,4561,44,1,34.99
11527,4561,37,3,22.99
11528,4561,32,3,14.99
11529,4562,29,3,64.99
11530,4563,27,3,17.99
11531,4563,43,3,44.99
11532,4563,21,3,84.99
11533,4564,14,3,99.99
11534,4564,27,3,17.99
11535,4564,38,3,18.99
11536,4565,68,3,54.99
11537,4566,10,3,149.99
11538,4566,10,2,149.99
11539,4566,28,1,89.99
11540,4567,40,3,49.99
11541,4567,22,1,89.99
11542,4567,50,1,39.99
11543,4568,36,1,18.99
11544,4568,31,2,9.99
11545,4569,64,1,21.99
11546,4569,63,2,17.99
11547,4569,65,1,9.99
11548,4570,65,3,9.99
11549,4570,53,1,22.99
11550,4571,66,2,34.99
11551,4571,68,3,54.99
11552,4572,62,1,9.99
11553,4572,32,2,14.99
11554,4572,40,1,49.99
11555,4573,24,1,149.99
11556,4573,3,2,49.99
11557,4573,50,3,39.99
11558,4574,57,2,39.99
11559,4575,35,3,12.99
11560,4575,13,3,139.99
11561,4575,5,1,89.99
11562,4575,34,1,19.99
11563,4576,8,3,249.99
11564,4577,40,3,49.99
11565,4577,12,2,22.99
11566,4578,24,2,149.99
11567,4578,61,1,139.99
11568,4578,42,1,24.99
11569,4578,31,2,9.99
11570,4579,35,2,12.99
11571,4579,67,1,12.99
11572,4580,39,3,39.99
11573,4580,21,2,84.99
11574,4581,42,3,24.99
11575,4581,39,1,39.99
11576,4582,23,3,22.99
11577,4582,16,2,24.99
11578,4582,22,3,89.99
11579,4583,5,3,89.99
11580,4583,9,1,299.99
11581,4583,56,3,15.99
11582,4583,19,2,69.99
11583,4584,3,3,49.99
11584,4585,9,3,299.99
11585,4585,7,2,27.99
11586,4585,39,3,39.99
11587,4585,54,3,79.99
11588,4586,51,2,32.99
11589,4586,36,3,18.99
11590,4586,6,2,79.99
11591,4587,23,3,22.99
11592,4587,3,3,49.99
11593,4587,55,2,16.99
11594,4587,46,2,27.99
11595,4588,34,3,19.99
11596,4588,66,1,34.99
11597,4588,46,3,27.99
11598,4588,1,1,129.99
11599,4589,68,3,54.99
11600,4589,40,1,49.99
11601,4590,20,2,21.99
11602,4590,1,1,129.99
11603,4591,52,2,24.99
11604,4591,39,3,39.99
11605,4591,2,3,39.99
11606,4591,33,2,13.99
11607,4592,30,1,44.99
11608,4592,5,2,89.99
11609,4592,27,2,17.99
11610,4593,66,1,34.99
11611,4593,39,2,39.99
11612,4593,1,2,129.99
11613,4593,9,2,299.99
11614,4594,50,1,39.99
11615,4595,69,2,14.99
11616,4595,11,3,34.99
11617,4596,67,1,12.99
11618,4596,20,3,21.99
11619,4596,52,2,24.99
11620,4596,36,3,18.99
11621,4597,49,1,44.99
11622,4597,62,3,9.99
11623,4597,41,2,17.99
11624,4597,4,1,24.99
11625,4598,47,1,14.99
11626,4598,14,3,99.99
11627,4599,24,3,149.99
11628,4599,32,1,14.99
11629,4599,38,1,18.99
11630,4600,19,1,69.99
11631,4600,34,2,19.99
11632,4600,48,2,17.99
11633,4601,27,2,17.99
11634,4601,42,2,24.99
11635,4602,32,3,14.99
11636,4603,14,1,99.99
11637,4603,64,3,21.99
11638,4603,57,3,39.99
11639,4604,11,2,34.99
11640,4605,19,1,69.99
11641,4605,34,2,19.99
11642,4605,59,1,9.99
11643,4606,26,1,159.99
11644,4606,23,3,22.99
11645,4606,58,3,12.99
11646,4606,57,2,39.99
11647,4607,57,1,39.99
11648,4607,43,1,44.99
11649,4607,23,2,22.99
11650,4608,38,2,18.99
11651,4608,39,3,39.99
11652,4609,64,3,21.99
11653,4609,27,2,17.99
11654,4609,64,2,21.99
11655,4610,48,1,17.99
11656,4610,13,1,139.99
11657,4611,18,3,26.99
11658,4611,21,1,84.99
11659,4611,14,3,99.99
11660,4611,4,2,24.99
11661,4612,10,3,149.99
11662,4612,68,3,54.99
11663,4612,27,2,17.99
11664,4612,37,2,22.99
11665,4613,26,1,159.99
11666,4613,36,2,18.99
11667,4613,32,2,14.99
11668,4614,16,3,24.99
11669,4615,50,3,39.99
11670,4615,2,2,39.99
11671,4615,68,1,54.99
11672,4615,35,1,12.99
11673,4616,1,1,129.99
11674,4616,34,2,19.99
11675,4616,6,3,79.99
11676,4617,1,2,129.99
11677,4618,56,2,15.99
11678,4618,39,2,39.99
11679,4618,17,2,36.99
11680,4619,55,1,16.99
11681,4619,21,1,84.99
11682,4619,44,3,34.99
11683,4620,23,3,22.99
11684,4620,20,3,21.99
11685,4620,39,1,39.99
11686,4621,30,2,44.99
11687,4621,27,3,17.99
11688,4622,59,1,9.99
11689,4623,12,2,22.99
11690,4623,21,2,84.99
11691,4624,7,1,27.99
11692,4624,26,3,159.99
11693,4625,51,3,32.99
11694,4625,25,2,16.99
11695,4625,16,1,24.99
11696,4626,16,1,24.99
11697,4626,48,1,17.99
11698,4626,68,1,54.99
11699,4627,40,1,49.99
11700,4627,37,3,22.99
11701,4627,3,2,49.99
11702,4628,23,3,22.99
11703,4628,15,2,29.99
11704,4629,26,1,159.99
11705,4629,54,2,79.99
11706,4629,35,2,12.99
11707,4630,39,2,39.99
11708,4630,65,1,9.99
11709,4631,65,3,9.99
11710,4631,26,2,159.99
11711,4631,45,1,39.99
11712,4632,21,2,84.99
11713,4632,14,3,99.99
11714,4633,15,3,29.99
11715,4633,36,1,18.99
11716,4633,57,3,39.99
11717,4634,26,3,159.99
11718,4635,13,2,139.99
11719,4635,59,3,9.99
11720,4636,67,2,12.99
11721,4637,10,2,149.99
11722,4638,14,3,99.99
11723,4638,9,3,299.99
11724,4638,32,3,14.99
11725,4639,40,2,49.99
11726,4639,3,2,49.99
11727,4639,33,3,13.99
11728,4639,49,1,44.99
11729,4640,11,3,34.99
11730,4640,35,1,12.99
11731,4640,1,3,129.99
11732,4640,53,2,22.99
11733,4641,44,3,34.99
11734,4642,41,2,17.99
11735,4643,35,2,12.99
11736,4643,38,3,18.99
11737,4644,31,1,9.99
11738,4644,2,1,39.99
11739,4644,41,3,17.99
11740,4644,57,2,39.99
11741,4645,30,3,44.99
11742,4645,48,1,17.99
11743,4645,24,2,149.99
11744,4645,19,3,69.99
11745,4646,2,3,39.99
11746,4647,53,2,22.99
11747,4648,1,3,129.99
11748,4648,62,1,9.99
11749,4649,1,3,129.99
11750,4649,22,2,89.99
11751,4650,37,1,22.99
11752,4650,32,1,14.99
11753,4650,56,1,15.99
11754,4650,15,1,29.99
11755,4651,52,1,24.99
11756,4651,12,2,22.99
11757,4651,26,1,159.99
11758,4652,19,1,69.99
11759,4653,5,3,89.99
11760,4654,62,1,9.99
11761,4654,56,1,15.99
11762,4655,8,1,249.99
11763,4656,48,2,17.99
11764,4656,22,1,89.99
11765,4657,49,2,44.99
11766,4657,3,1,49.99
11767,4657,22,3,89.99
11768,4658,54,3,79.99
11769,4658,44,3,34.99
11770,4658,1,3,129.99
11771,4659,14,2,99.99
11772,4660,56,1,15.99
11773,4660,27,2,17.99
11774,4661,42,3,24.99
11775,4661,54,1,79.99
11776,4662,56,2,15.99
11777,4662,27,3,17.99
11778,4662,4,3,24.99
11779,4662,30,1,44.99
11780,4663,40,1,49.99
11781,4663,13,2,139.99
11782,4663,21,2,84.99
11783,4664,12,3,22.99
11784,4665,52,3,24.99
11785,4665,34,1,19.99
11786,4665,35,3,12.99
11787,4665,15,1,29.99
11788,4666,7,1,27.99
11789,4667,46,1,27.99
11790,4668,30,1,44.99
11791,4668,55,3,16.99
11792,4668,10,1,149.99
11793,4669,11,3,34.99
11794,4669,10,2,149.99
11795,4670,52,1,24.99
11796,4670,2,3,39.99
11797,4670,53,3,22.99
11798,4671,66,3,34.99
11799,4671,69,1,14.99
11800,4671,23,2,22.99
11801,4671,14,3,99.99
11802,4672,26,2,159.99
11803,4672,10,2,149.99
11804,4672,29,3,64.99
11805,4672,38,3,18.99
11806,4673,60,3,179.99
11807,4673,46,3,27.99
11808,4673,42,3,24.99
11809,4673,48,3,17.99
11810,4674,34,2,19.99
11811,4674,61,2,139.99
11812,4674,21,1,84.99
11813,4674,51,3,32.99
11814,4675,13,2,139.99
11815,4675,41,1,17.99
11816,4676,56,2,15.99
11817,4676,54,3,79.99
11818,4676,28,1,89.99
11819,4676,44,3,34.99
11820,4677,38,2,18.99
11821,4677,65,1,9.99
11822,4677,58,3,12.99
11823,4678,15,2,29.99
11824,4678,47,3,14.99
11825,4678,62,2,9.99
11826,4678,56,2,15.99
11827,4679,33,1,13.99
11828,4679,1,1,129.99
11829,4679,63,3,17.99
11830,4680,67,2,12.99
11831,4681,60,3,179.99
11832,4681,24,1,149.99
11833,4681,38,3,18.99
11834,4681,19,1,69.99
11835,4682,8,2,249.99
11836,4683,49,2,44.99
11837,4683,40,1,49.99
11838,4683,49,3,44.99
11839,4684,44,2,34.99
11840,4685,42,3,24.99
11841,4685,31,2,9.99
11842,4686,23,3,22.99
11843,4686,51,3,32.99
11844,4686,9,1,299.99
11845,4686,48,2,17.99
11846,4687,20,3,21.99
11847,4688,47,3,14.99
11848,4688,67,2,12.99
11849,4688,4,1,24.99
11850,4688,31,3,9.99
11851,4689,12,2,22.99
11852,4689,22,3,89.99
11853,4689,30,2,44.99
11854,4689,20,3,21.99
11855,4690,57,1,39.99
11856,4690,1,3,129.99
11857,4690,52,2,24.99
11858,4691,56,3,15.99
11859,4691,63,3,17.99
11860,4692,59,1,9.99
11861,4692,11,1,34.99
11862,4693,7,1,27.99
11863,4693,62,2,9.99
11864,4694,49,2,44.99
11865,4695,34,3,19.99
11866,4696,3,3,49.99
11867,4696,45,3,39.99
11868,4696,69,1,14.99
11869,4696,10,2,149.99
11870,4697,27,3,17.99
11871,4697,19,3,69.99
11872,4697,52,2,24.99
11873,4698,60,1,179.99
11874,4698,50,2,39.99
11875,4698,49,2,44.99
11876,4698,59,1,9.99
11877,4699,7,3,27.99
11878,4699,35,1,12.99
11879,4699,53,1,22.99
11880,4700,48,2,17.99
11881,4700,31,3,9.99
11882,4700,7,2,27.99
11883,4701,64,2,21.99
11884,4701,66,1,34.99
11885,4702,57,2,39.99
11886,4702,16,2,24.99
11887,4702,67,1,12.99
11888,4702,8,3,249.99
11889,4703,55,2,16.99
11890,4704,38,2,18.99
11891,4704,16,2,24.99
11892,4704,33,1,13.99
11893,4705,43,1,44.99
11894,4705,30,3,44.99
11895,4706,5,2,89.99
11896,4706,38,1,18.99
11897,4706,47,1,14.99
11898,4707,58,2,12.99
11899,4707,33,1,13.99
11900,4708,27,3,17.99
11901,4708,39,3,39.99
11902,4708,10,3,149.99
11903,4709,30,1,44.99
11904,4709,5,2,89.99
11905,4710,11,1,34.99
11906,4711,12,2,22.99
11907,4711,29,3,64.99
11908,4711,26,1,159.99
11909,4711,10,2,149.99
11910,4712,22,1,89.99
11911,4712,45,3,39.99
11912,4713,61,1,139.99
11913,4713,32,2,14.99
11914,4713,62,2,9.99
11915,4714,45,2,39.99
11916,4715,51,2,32.99
11917,4715,23,1,22.99
11918,4715,43,3,44.99
11919,4716,63,2,17.99
11920,4716,42,1,24.99
11921,4717,59,1,9.99
11922,4717,11,2,34.99
11923,4717,21,2,84.99
11924,4718,2,2,39.99
11925,4718,15,1,29.99
11926,4718,58,3,12.99
11927,4718,69,1,14.99
11928,4719,35,1,12.99
11929,4719,67,3,12.99
11930,4719,60,2,179.99
11931,4720,34,2,19.99
11932,4720,48,2,17.99
11933,4720,52,1,24.99
11934,4720,2,3,39.99
11935,4721,34,2,19.99
11936,4721,10,1,149.99
11937,4721,18,3,26.99
11938,4721,35,3,12.99
11939,4722,7,3,27.99
11940,4722,47,3,14.99
11941,4722,64,2,21.99
11942,4722,27,1,17.99
11943,4723,3,1,49.99
11944,4723,62,3,9.99
11945,4723,46,3,27.99
11946,4724,24,2,149.99
11947,4725,57,3,39.99
11948,4725,5,1,89.99
11949,4725,62,3,9.99
11950,4725,16,3,24.99
11951,4726,21,2,84.99
11952,4726,65,3,9.99
11953,4727,51,3,32.99
11954,4727,29,1,64.99
11955,4728,10,1,149.99
11956,4729,55,3,16.99
11957,4729,49,1,44.99
11958,4729,23,2,22.99
11959,4730,68,2,54.99
11960,4731,4,2,24.99
11961,4731,4,2,24.99
11962,4731,40,3,49.99
11963,4732,27,2,17.99
11964,4733,25,2,16.99
11965,4733,43,2,44.99
11966,4733,24,2,149.99
11967,4733,66,2,34.99
11968,4734,44,1,34.99
11969,4734,10,1,149.99
11970,4735,36,1,18.99
11971,4736,16,1,24.99
11972,4736,58,1,12.99
11973,4736,57,1,39.99
11974,4737,46,1,27.99
11975,4737,37,3,22.99
11976,4737,18,3,26.99
11977,4738,41,1,17.99
11978,4739,7,2,27.99
11979,4739,60,1,179.99
11980,4739,44,1,34.99
11981,4740,7,2,27.99
11982,4740,1,1,129.99
11983,4740,18,1,26.99
11984,4741,55,2,16.99
11985,4741,13,2,139.99
11986,4742,27,2,17.99
11987,4742,64,3,21.99
11988,4742,64,2,21.99
11989,4742,21,1,84.99
11990,4743,15,2,29.99
11991,4743,44,1,34.99
11992,4743,1,2,129.99
11993,4743,33,3,13.99
11994,4744,66,1,34.99
11995,4745,60,1,179.99
11996,4745,60,1,179.99
11997,4746,61,1,139.99
11998,4746,1,1,129.99
11999,4746,12,3,22.99
12000,4747,58,3,12.99
12001,4747,34,1,19.99
12002,4747,47,1,14.99
12003,4747,35,2,12.99
12004,4748,64,3,21.99
12005,4748,2,1,39.99
12006,4748,11,1,34.99
12007,4748,41,3,17.99
12008,4749,18,2,26.99
12009,4749,17,3,36.99
12010,4749,17,1,36.99
12011,4750,11,3,34.99
12012,4751,10,1,149.99
12013,4751,26,2,159.99
12014,4751,64,2,21.99
12015,4752,25,1,16.99
12016,4752,24,3,149.99
12017,4753,6,2,79.99
12018,4753,10,1,149.99
12019,4753,3,1,49.99
12020,4754,48,2,17.99
12021,4755,63,3,17.99
12022,4756,46,1,27.99
12023,4757,16,3,24.99
12024,4757,47,2,14.99
12025,4757,60,1,179.99
12026,4757,25,1,16.99
12027,4758,68,3,54.99
12028,4758,68,3,54.99
12029,4758,59,2,9.99
12030,4759,23,2,22.99
12031,4759,68,1,54.99
12032,4759,52,1,24.99
12033,4760,21,2,84.99
12034,4761,67,1,12.99
12035,4762,13,3,139.99
12036,4763,51,2,32.99
12037,4763,49,3,44.99
12038,4764,57,3,39.99
12039,4765,56,2,15.99
12040,4765,33,2,13.99
12041,4765,61,2,139.99
12042,4765,31,3,9.99
12043,4766,43,3,44.99
12044,4767,66,2,34.99
12045,4767,1,2,129.99
12046,4768,42,3,24.99
12047,4768,11,2,34.99
12048,4768,31,1,9.99
12049,4769,59,1,9.99
12050,4769,64,1,21.99
12051,4769,61,2,139.99
12052,4770,41,1,17.99
12053,4770,67,2,12.99
12054,4770,15,3,29.99
12055,4771,8,1,249.99
12056,4771,8,1,249.99
12057,4771,5,2,89.99
12058,4771,12,2,22.99
12059,4772,11,2,34.99
12060,4772,45,3,39.99
12061,4772,59,2,9.99
12062,4772,31,3,9.99
12063,4773,3,3,49.99
12064,4773,43,3,44.99
12065,4773,36,3,18.99
12066,4773,10,3,149.99
12067,4774,24,2,149.99
12068,4774,24,1,149.99
12069,4775,31,1,9.99
12070,4776,52,3,24.99
12071,4776,42,3,24.99
12072,4776,54,3,79.99
12073,4777,13,1,139.99
12074,4778,39,3,39.99
12075,4779,26,3,159.99
12076,4779,56,2,15.99
12077,4780,11,2,34.99
12078,4780,53,2,22.99
12079,4781,33,1,13.99
12080,4781,1,3,129.99
12081,4781,63,1,17.99
12082,4781,3,3,49.99
12083,4782,27,2,17.99
12084,4782,30,2,44.99
12085,4782,56,1,15.99
12086,4782,35,3,12.99
12087,4783,30,1,44.99
12088,4783,27,2,17.99
12089,4784,28,2,89.99
12090,4784,65,2,9.99
12091,4784,8,2,249.99
12092,4784,48,1,17.99
12093,4785,32,1,14.99
12094,4785,45,2,39.99
12095,4786,9,1,299.99
12096,4786,59,1,9.99
12097,4786,69,2,14.99
12098,4786,14,1,99.99
12099,4787,42,2,24.99
12100,4788,22,3,89.99
12101,4788,52,3,24.99
12102,4788,24,3,149.99
12103,4788,46,2,27.99
12104,4789,45,1,39.99
12105,4789,34,2,19.99
12106,4790,7,2,27.99
12107,4790,60,2,179.99
12108,4791,29,1,64.99
12109,4791,13,2,139.99
12110,4792,20,1,21.99
12111,4792,16,2,24.99
12112,4793,2,2,39.99
12113,4793,54,1,79.99
12114,4793,37,1,22.99
12115,4794,66,2,34.99
12116,4794,14,1,99.99
12117,4795,12,3,22.99
12118,4795,63,2,17.99
12119,4795,53,1,22.99
12120,4796,52,1,24.99
12121,4796,6,1,79.99
12122,4796,54,1,79.99
12123,4796,8,2,249.99
12124,4797,41,2,17.99
12125,4798,22,2,89.99
12126,4798,27,2,17.99
12127,4799,10,1,149.99
12128,4799,40,1,49.99
12129,4799,41,1,17.99
12130,4799,63,1,17.99
12131,4800,48,1,17.99
12132,4800,13,1,139.99
12133,4800,14,2,99.99
12134,4801,32,1,14.99
12135,4801,59,2,9.99
12136,4801,68,2,54.99
12137,4802,53,2,22.99
12138,4802,66,3,34.99
12139,4802,13,2,139.99
12140,4803,17,1,36.99
12141,4803,40,3,49.99
12142,4804,54,1,79.99
12143,4805,48,1,17.99
12144,4806,3,3,49.99
12145,4806,36,2,18.99
12146,4806,34,1,19.99
12147,4806,34,3,19.99
12148,4807,42,1,24.99
12149,4807,34,2,19.99
12150,4808,64,2,21.99
12151,4809,45,2,39.99
12152,4810,66,3,34.99
12153,4810,37,3,22.99
12154,4810,27,3,17.99
12155,4811,26,3,159.99
12156,4812,21,1,84.99
12157,4812,37,3,22.99
12158,4812,36,1,18.99
12159,4813,44,3,34.99
12160,4813,59,2,9.99
12161,4814,62,2,9.99
12162,4814,35,1,12.99
12163,4814,34,3,19.99
12164,4815,27,3,17.99
12165,4816,25,1,16.99
12166,4816,42,2,24.99
12167,4816,27,1,17.99
12168,4817,53,3,22.99
12169,4817,47,2,14.99
12170,4817,65,2,9.99
12171,4818,22,2,89.99
12172,4818,16,3,24.99
12173,4819,31,1,9.99
12174,4819,18,1,26.99
12175,4819,57,1,39.99
12176,4819,22,1,89.99
12177,4820,15,2,29.99
12178,4820,26,1,159.99
12179,4820,13,3,139.99
12180,4820,6,1,79.99
12181,4821,58,3,12.99
12182,4821,55,2,16.99
12183,4821,37,2,22.99
12184,4821,2,2,39.99
12185,4822,20,2,21.99
12186,4822,36,1,18.99
12187,4822,10,1,149.99
12188,4823,7,2,27.99
12189,4823,17,3,36.99
12190,4823,51,2,32.99
12191,4824,39,3,39.99
12192,4824,30,3,44.99
12193,4824,18,1,26.99
12194,4824,55,2,16.99
12195,4825,30,1,44.99
12196,4825,63,2,17.99
12197,4825,20,1,21.99
12198,4826,40,1,49.99
12199,4827,60,2,179.99
12200,4827,2,2,39.99
12201,4827,43,2,44.99
12202,4828,35,3,12.99
12203,4829,52,1,24.99
12204,4829,49,3,44.99
12205,4829,48,2,17.99
12206,4830,40,3,49.99
12207,4830,63,3,17.99
12208,4830,14,2,99.99
12209,4831,41,1,17.99
12210,4831,16,2,24.99
12211,4831,58,3,12.99
12212,4831,69,3,14.99
12213,4832,18,2,26.99
12214,4832,56,2,15.99
12215,4832,67,2,12.99
12216,4832,14,3,99.99
12217,4833,63,1,17.99
12218,4833,61,1,139.99
12219,4833,39,2,39.99
12220,4833,45,1,39.99
12221,4834,24,3,149.99
12222,4834,30,1,44.99
12223,4835,68,1,54.99
12224,4835,35,2,12.99
12225,4835,45,1,39.99
12226,4835,50,2,39.99
12227,4836,59,3,9.99
12228,4836,62,2,9.99
12229,4836,20,1,21.99
12230,4837,38,2,18.99
12231,4838,61,3,139.99
12232,4839,3,3,49.99
12233,4839,51,3,32.99
12234,4839,41,2,17.99
12235,4840,40,2,49.99
12236,4840,25,2,16.99
12237,4840,50,3,39.99
12238,4840,17,2,36.99
12239,4841,68,1,54.99
12240,4841,40,3,49.99
12241,4841,10,3,149.99
12242,4842,32,2,14.99
12243,4842,41,1,17.99
12244,4842,11,1,34.99
12245,4843,3,3,49.99
12246,4843,6,3,79.99
12247,4843,3,2,49.99
12248,4843,4,2,24.99
12249,4844,56,1,15.99
12250,4844,66,2,34.99
12251,4844,51,1,32.99
12252,4844,22,1,89.99
12253,4845,27,2,17.99
12254,4845,9,1,299.99
12255,4846,4,3,24.99
12256,4846,27,3,17.99
12257,4846,57,3,39.99
12258,4847,6,1,79.99
12259,4848,49,2,44.99
12260,4849,29,3,64.99
12261,4849,45,1,39.99
12262,4849,30,1,44.99
12263,4850,40,3,49.99
12264,4850,43,2,44.99
12265,4851,51,2,32.99
12266,4851,30,2,44.99
12267,4851,26,1,159.99
12268,4852,43,3,44.99
12269,4852,24,1,149.99
12270,4853,8,3,249.99
12271,4853,12,3,22.99
12272,4854,14,1,99.99
12273,4855,45,1,39.99
12274,4856,8,3,249.99
12275,4856,38,3,18.99
12276,4856,26,2,159.99
12277,4856,15,3,29.99
12278,4857,14,1,99.99
12279,4858,16,3,24.99
12280,4858,28,2,89.99
12281,4859,25,1,16.99
12282,4860,22,3,89.99
12283,4860,8,1,249.99
12284,4860,18,3,26.99
12285,4861,55,2,16.99
12286,4862,8,1,249.99
12287,4863,53,1,22.99
12288,4864,4,3,24.99
12289,4864,14,3,99.99
12290,4864,25,3,16.99
12291,4865,40,1,49.99
12292,4865,42,1,24.99
12293,4865,25,1,16.99
12294,4866,49,2,44.99
12295,4866,47,2,14.99
12296,4866,21,2,84.99
12297,4867,36,3,18.99
12298,4867,25,2,16.99
12299,4867,13,2,139.99
12300,4867,14,2,99.99
12301,4868,62,3,9.99
12302,4868,17,1,36.99
12303,4869,57,1,39.99
12304,4869,58,2,12.99
12305,4869,38,2,18.99
12306,4869,45,3,39.99
12307,4870,58,1,12.99
12308,4870,53,1,22.99
12309,4870,55,3,16.99
12310,4870,12,1,22.99
12311,4871,36,1,18.99
12312,4871,56,1,15.99
12313,4871,43,2,44.99
12314,4871,28,3,89.99
12315,4872,41,1,17.99
12316,4872,61,2,139.99
12317,4872,21,2,84.99
12318,4873,42,3,24.99
12319,4873,26,2,159.99
12320,4873,40,3,49.99
12321,4874,33,1,13.99
12322,4874,47,2,14.99
12323,4875,59,3,9.99
12324,4875,57,1,39.99
12325,4875,55,3,16.99
12326,4875,38,2,18.99
12327,4876,36,1,18.99
12328,4877,29,3,64.99
12329,4877,30,1,44.99
12330,4877,26,3,159.99
12331,4878,13,2,139.99
12332,4878,45,3,39.99
12333,4878,49,3,44.99
12334,4878,41,3,17.99
12335,4879,35,2,12.99
12336,4880,40,2,49.99
12337,4880,11,2,34.99
12338,4880,49,2,44.99
12339,4880,6,2,79.99
12340,4881,33,3,13.99
12341,4881,23,2,22.99
12342,4881,66,2,34.99
12343,4882,6,2,79.99
12344,4882,60,2,179.99
12345,4882,50,1,39.99
12346,4883,35,3,12.99
12347,4883,64,2,21.99
12348,4883,69,2,14.99
12349,4884,56,1,15.99
12350,4884,68,1,54.99
12351,4884,22,2,89.99
12352,4884,15,3,29.99
12353,4885,11,3,34.99
12354,4886,28,1,89.99
12355,4886,24,3,149.99
12356,4886,69,2,14.99
12357,4886,53,1,22.99
12358,4887,35,3,12.99
12359,4887,9,2,299.99
12360,4888,55,1,16.99
12361,4888,17,3,36.99
12362,4888,39,1,39.99
12363,4889,40,1,49.99
12364,4889,43,1,44.99
12365,4889,33,2,13.99
12366,4889,25,1,16.99
12367,4890,30,1,44.99
12368,4890,52,1,24.99
12369,4890,19,1,69.99
12370,4890,20,2,21.99
12371,4891,48,2,17.99
12372,4891,69,1,14.99
12373,4891,54,2,79.99
12374,4892,34,3,19.99
12375,4892,68,3,54.99
12376,4892,8,1,249.99
12377,4893,19,2,69.99
12378,4893,7,2,27.99
12379,4893,29,1,64.99
12380,4893,61,1,139.99
12381,4894,57,1,39.99
12382,4894,62,3,9.99
12383,4894,47,2,14.99
